Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
049-938-837-620-419,School Libraries and Indexing in Brazil and Portugal,,2016,journal article,Knowledge Organization,09437444,,,Ana Lúcia Terra; Mariangela Spotti Lopes Fujita; María del Carmen Agustín Lacruz,,,,279,284,Library science; Geography,,,,,https://repositorio.unesp.br/handle/11449/165481,https://repositorio.unesp.br/handle/11449/165481,,,2908346473,,0,,0
050-067-313-665-768,Knowledge organization in the intersection with information technologiest,,2015,journal article,Knowledge Organization,09437444,,,Daniel Martínez Ávila,,,,486,498,Information technology; World Wide Web; Semantic Web; Knowledge organization; Computer science,,,,,https://repositorio.unesp.br/handle/11449/168446,https://repositorio.unesp.br/handle/11449/168446,,,2910993090,,0,,1
050-500-123-353-143,Titelei/Inhaltsverzeichnis,,2014,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,41,5,337,338,,,,,,,http://dx.doi.org/10.5771/0943-7444-2014-5-337,,10.5771/0943-7444-2014-5-337,,,0,,0
050-503-440-796-910,Does the traditional thesaurus have a place in modern information retrieval,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Birger Hjørland,,43,3,145,159,Information retrieval; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2016-3-145 http://www.forskningsdatabasen.dk/da/catalog/2280829964,http://dx.doi.org/10.5771/0943-7444-2016-3-145,,10.5771/0943-7444-2016-3-145,2415170731,,0,,8
051-169-970-424-714,The Use of Concept Maps in Knowledge Organization: An Analysis of Conference Papers,2015-11-23,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Alon Friedman,,37,1,43,50,Concept map; Data science; Knowledge organization; Computer science; Operations research,,,,,https://scholarcommons.usf.edu/si_facpub/138/ https://works.bepress.com/alon-friedman/20/,http://dx.doi.org/10.5771/0943-7444-2010-1-43,,10.5771/0943-7444-2010-1-43,2249210216,,0,,1
051-236-737-155-893,Classical Music Recording Ontology Used in a Library Catalog,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Dan Wu; Jinsong Shi,,43,6,416,430,Information retrieval; Ontology; Computer science; Classical music; Library catalog,,,,,http://dx.doi.org/10.5771/0943-7444-2016-6-416,http://dx.doi.org/10.5771/0943-7444-2016-6-416,,10.5771/0943-7444-2016-6-416,2801316478,,0,,0
051-389-689-928-800,Guest Editorial: The Thesaurus Debate Continues,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Stella G. Dextre Clarke; Judi Vernau,,43,3,135,137,Library science; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2016-3-135,http://dx.doi.org/10.5771/0943-7444-2016-3-135,,10.5771/0943-7444-2016-3-135,2801562533,,0,,1
051-539-556-326-524,Classifying Phenomena Part 2: Types and Levels,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Claudio Gnoli,,44,1,37,54,Artificial intelligence; Natural language processing; Computer science,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-1-37,http://dx.doi.org/10.5771/0943-7444-2017-1-37,,10.5771/0943-7444-2017-1-37,2780063163,,0,000-140-512-214-788; 000-629-126-139-55X; 001-120-452-043-048; 002-945-957-277-328; 004-244-654-251-703; 004-542-092-092-215; 004-572-952-628-786; 005-381-168-447-96X; 006-698-824-804-809; 007-539-792-889-665; 008-481-647-822-269; 009-235-110-573-832; 009-250-243-917-382; 010-908-880-389-15X; 016-089-535-366-012; 016-097-058-840-85X; 017-233-062-469-686; 018-031-408-825-870; 024-805-626-490-523; 025-948-894-479-106; 027-850-922-339-803; 030-052-392-380-99X; 030-654-199-826-556; 038-249-176-007-541; 046-748-416-492-66X; 048-428-603-696-940; 057-482-953-015-774; 060-119-710-376-286; 061-130-225-905-192; 061-433-625-926-644; 061-889-445-760-89X; 066-530-232-044-946; 072-513-521-588-053; 073-422-956-350-602; 076-692-346-075-147; 078-487-132-206-13X; 092-754-961-734-010; 098-919-321-989-788; 102-387-926-819-640; 107-574-773-184-773; 107-895-866-996-161; 116-614-163-780-682; 133-637-302-325-670; 137-895-711-149-126; 139-799-806-091-943; 140-986-921-983-751; 144-310-878-657-162; 161-752-846-263-489; 166-367-772-586-568; 167-838-735-133-003; 171-007-538-737-104; 194-373-034-308-634; 198-116-724-393-416,1
051-803-168-340-754,Classification & Authority Control: Expanding Resource Discovery,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Martínez-Ávila,,43,1,64,68,Business; Authority control; Public administration,,,,,http://dx.doi.org/10.5771/0943-7444-2016-1-64,http://dx.doi.org/10.5771/0943-7444-2016-1-64,,10.5771/0943-7444-2016-1-64,2800940605,,0,,0
052-966-858-908-83X,Titelei/Inhaltsverzeichnis,,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,5,311,312,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-5-311,,10.5771/0943-7444-2016-5-311,,,0,,0
053-125-632-534-070,An Exploratory Study of the Subject Ontogeny of Eugenics in the New Classification Scheme for Chinese Libraries and the Nippon Decimal Classification.,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Wan-Chen Lee,,43,8,594,608,Eugenics; Artificial intelligence; Natural language processing; Nippon Decimal Classification; New Classification Scheme for Chinese Libraries; Computer science; Exploratory research,,,,,http://dx.doi.org/10.5771/0943-7444-2016-8-594,http://dx.doi.org/10.5771/0943-7444-2016-8-594,,10.5771/0943-7444-2016-8-594,2801478034,,0,007-602-505-591-575; 023-260-511-994-808; 032-388-474-318-614; 055-802-019-112-572; 071-957-174-725-439; 074-663-901-041-128; 100-631-021-000-787; 142-255-262-450-284; 148-571-180-308-199,1
053-534-451-272-945,Classification,,2017,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,Birger Hjørland,,44,2,97,128,,,,,,,http://dx.doi.org/10.5771/0943-7444-2017-2-97,,10.5771/0943-7444-2017-2-97,,,0,,3
053-639-636-683-581,Towards an Understanding of Symbolic Aspects of Professional Information : an Analysis of the Nursing Knowledge Domain,2015-01-01,2015,journal article,Knowledge Organization,09437444,,,Olof Sundin,Towards an Understanding of Symbolic Aspects of Professional Information : an Analysis of the Nursing Knowledge Domain,30,,170,194,Symbol; Sociology; Domain analysis; Body of knowledge; Domain knowledge; Nursing knowledge; Biomedical information; Professional studies; Knowledge management,,,,,http://www.diva-portal.org/smash/record.jsf?pid=diva2:870375 https://lup.lub.lu.se/search/publication/14da9762-00b3-4118-a27a-cf43e62749a1 https://portal.research.lu.se/portal/en/publications/towards-an-understanding-of-symbolic-aspects-of-professional-information-an-analysis-of-the-nursing-knowledge-domain(14da9762-00b3-4118-a27a-cf43e62749a1).html https://www.lunduniversity.lu.se/lup/publication/14da9762-00b3-4118-a27a-cf43e62749a1,http://www.diva-portal.org/smash/record.jsf?pid=diva2:870375,,,1826148965,,0,,18
054-181-798-703-332,An Inference Model of Medical Insurance Fraud Detection: Based on Ontology and SWRL,,2017,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Xiao-Bo Tang; Wei Wei; Guang-Chao Liu; Juan Zhu,,44,2,84,96,Information retrieval; Ontology; Inference; Medical insurance; Computer science,,,,,https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-2-84,http://dx.doi.org/10.5771/0943-7444-2017-2-84,,10.5771/0943-7444-2017-2-84,2780381575,,0,,1
054-466-249-398-530,Folksonomy Indexing From the Assignment of Free Tags to Setup Subject: A Search Analysis into the Domain of Legal History,,2018,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,José-Antonio Moreiro-González; Carmen Bolaños-Mejías,,45,7,574,585,Information retrieval; Folksonomy; Legal history; Computer science; Search engine indexing,,,,,http://dx.doi.org/10.5771/0943-7444-2018-7-574,http://dx.doi.org/10.5771/0943-7444-2018-7-574,,10.5771/0943-7444-2018-7-574,2905372536,,0,,0
054-842-130-630-992,"Faceted classification, analysis and search: Some questions on their interrelations",,2017,journal article,Knowledge Organization,09437444,,,Martin Frické,,44,6,387,396,Information retrieval; Faceted classification; Facet (geometry); Computer science,,,,,https://arizona.pure.elsevier.com/en/publications/faceted-classification-analysis-and-search-some-questions-on-thei,https://arizona.pure.elsevier.com/en/publications/faceted-classification-analysis-and-search-some-questions-on-thei,,,2884161993,,0,,0
055-358-932-097-503,The Czech System of Evaluation of Science Research Handicaps Interdisciplinary Science,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Roman Solc,,41,5,410,413,Political science; Czech; Science research; Engineering ethics,,,,,http://dx.doi.org/10.5771/0943-7444-2014-5-410,http://dx.doi.org/10.5771/0943-7444-2014-5-410,,10.5771/0943-7444-2014-5-410,2810602613,,0,,0
057-234-802-927-757,Combining high metainformation with high information content: The Information-Metainformation Utility hypothesis,,2014,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Robert M. Losee,,41,2,123,130,Information retrieval; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2014-2-123 https://uncch.pure.elsevier.com/en/publications/combining-high-metainformation-with-high-information-content-the-,http://dx.doi.org/10.5771/0943-7444-2014-2-123,,10.5771/0943-7444-2014-2-123,2595195002,,0,,0
058-007-806-862-547,User-Driven CHAOS: Tags and Annotations in Radio Broadcast Research,,2016,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Marianne Lykke; Haakon Lund; Mette Skov,,43,2,73,85,World Wide Web; User driven; Computer science; Radio broadcasting,,,,,https://vbn.aau.dk/da/publications/user-driven-chaos-tags-and-annotations-in-radio-broadcast-researc https://vbn.aau.dk/da/publications/userdriven-chaos(6eeeda63-f127-4f31-b6ef-9a8cb164276e).html https://core.ac.uk/display/60647206,http://dx.doi.org/10.5771/0943-7444-2016-2-73,,10.5771/0943-7444-2016-2-73,2293444104,,0,,1
058-832-920-292-20X,Books Recently Published,,2016,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,43,6,485,486,,,,,,,http://dx.doi.org/10.5771/0943-7444-2016-6-485,,10.5771/0943-7444-2016-6-485,,,0,,0
059-445-824-916-322,Provenance as a Domain Analysis Approach in Archival Knowledge Organization,,2015,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,José Augusto Chaves Guimarães; Natália Bolfarini Tognoli,"Sao Paulo State Univ UNESP, Grad Sch Informat Sci, Ave Hygino Muzzi Filho 737, BR-17525000 Sao Paulo, Brazil",42,8,562,569,Sociology; Domain analysis; Library science; Knowledge organization; Provenance; A domain; Archival science,,,,,http://dx.doi.org/10.5771/0943-7444-2015-8-562 https://repositorio.unesp.br/handle/11449/164830,http://dx.doi.org/10.5771/0943-7444-2015-8-562,,10.5771/0943-7444-2015-8-562,2807171160,,0,,3
